,file name,label,vanti,train \ test,score,vanti with context data
11520,I6V3S_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-12-13_00-56-19.BMP,1,1,1,0.57,1
11521,U4HSY_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-12-24_07-52-58.BMP,1,1,0,0.74,1
11522,U4HRQ_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-11-01_23-53-48.BMP,1,1,0,0.87,1
11523,5X6W8_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY29_2020-12-15_16-56-52.BMP,1,1,1,0.78,1
11524,U8KP8_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY29_2020-11-23_15-11-50.BMP,1,1,1,0.6,1
11525,1A1RG_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-12-06_14-51-13.BMP,1,1,0,0.84,1
11526,U8MIO_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY29_2020-11-20_20-39-51.BMP,1,1,0,0.42,1
11527,1P39E_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY28_2020-11-13_19-55-28.BMP,1,1,0,0.59,1
11528,I6UYS_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-11-05_08-53-34.BMP,1,1,1,0.87,1
11529,I6UZW_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-11-19_19-53-38.BMP,1,1,0,0.52,1
11530,I6V3C_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-12-19_08-57-38.BMP,1,1,0,0.66,1
11531,1A1EU_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY29_2020-12-12_23-23-40.BMP,1,1,1,0.87,1
11532,2RLQG_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-11-28_21-19-02.BMP,1,1,0,0.9,1
11533,I6V5Y_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-12-12_18-29-24.BMP,1,1,1,0.87,1
11534,2RLXS_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY30_2020-12-06_10-49-08.BMP,1,1,0,0.54,1
11535,3JOTM_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-11-04_00-59-59.BMP,1,1,0,0.8,1
11536,2RLOG_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-11-08_19-48-33.BMP,1,1,0,0.6,1
11537,I6V4I_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-11-09_05-46-39.BMP,1,1,1,0.78,1
11538,2RL9A_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-11-18_14-06-51.BMP,1,1,0,0.56,1
11539,I6V52_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-12-05_15-32-57.BMP,1,1,0,0.64,1
11540,S510E_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY28_2020-11-18_03-57-02.BMP,1,1,0,0.44,1
11541,U8KP8_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY29_2020-11-23_15-11-50.BMP,1,1,1,0.78,1
11542,V9HJ6_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY29_2020-12-07_16-22-11.BMP,1,1,0,0.82,1
11543,I6UYO_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-11-10_18-16-41.BMP,1,1,0,0.9,1
11544,2RLMW_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-11-08_16-24-28.BMP,1,1,0,0.62,1
11545,U4HSQ_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY30_2020-12-03_07-22-45.BMP,1,1,0,0.55,1
11546,2RLZE_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-12-11_16-58-45.BMP,1,1,0,0.51,1
11547,I6UYU_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-12-01_00-57-43.BMP,1,1,1,0.75,1
11548,U8KP8_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX9DY6SDX6SDY31_2020-11-24_14-14-54.BMP,1,1,0,0.76,1
11549,8XJG6_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-11-04_23-48-33.BMP,1,1,0,0.91,1
11550,W406S_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY11SDX6SDY29_2020-12-18_01-59-14.BMP,1,1,1,0.55,1
11551,A70PQ_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY11SDX6SDY30_2020-12-01_12-34-41.BMP,1,1,0,0.74,1
11552,1A1R6_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-11-17_16-59-50.BMP,1,1,1,0.41,1
11553,I6UT8_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-11-13_17-49-11.BMP,1,1,0,0.84,1
11554,J7V1G_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-12-29_07-12-41.BMP,1,1,1,0.76,1
11555,V92D6_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY11SDX6SDY30_2020-12-29_18-53-25.BMP,1,1,0,0.59,1
11556,1A1FO_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-11-30_15-16-39.BMP,1,1,1,0.6,1
11557,2RLR4_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-11-28_11-56-23.BMP,1,1,0,0.68,1
11558,U4HMM_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-11-12_06-09-20.BMP,1,1,1,0.8,1
11559,U8KP8_WP2_CM_MEAS_FIB_{MEASURE}_P008_DX7DY7SDX6SDY31_2020-11-24_14-14-54.BMP,1,1,0,0.45,1
11560,U4HU8_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-11-12_01-19-14.BMP,1,1,0,0.82,1
11561,U4HPY_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-11-09_17-26-35.BMP,1,1,0,0.48,1
11562,J305G_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-12-01_03-55-04.BMP,1,1,1,0.93,1
11563,1A19G_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY27_2020-12-29_10-39-44.BMP,1,1,0,0.87,1
11564,I6U96_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-11-14_06-24-34.BMP,1,1,0,0.81,1
11565,I6V3W_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-11-06_06-41-17.BMP,1,1,1,0.74,1
11566,2RLVM_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-12-01_11-14-09.BMP,1,1,1,0.45,1
11567,8XJEC_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-12-29_18-03-10.BMP,1,1,0,0.79,1
11568,U4HNU_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-11-12_16-54-21.BMP,1,1,0,0.71,1
11569,2RLO2_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX9DY6SDX6SDY31_2020-11-01_04-03-37.BMP,1,1,0,0.71,1
11570,L5M3Q_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-12-08_16-33-34.BMP,1,1,0,0.74,1
11571,S51HQ_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-12-01_05-42-54.BMP,1,1,0,0.75,1
11572,U4HOC_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-11-02_05-07-03.BMP,1,1,0,0.44,1
11573,6S3S2_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-12-11_03-03-37.BMP,1,1,1,0.69,1
11574,1A1AC_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-11-30_13-30-00.BMP,1,1,0,0.5,1
11575,J7V4S_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-12-30_16-07-26.BMP,1,1,1,0.89,1
11576,V928K_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY11SDX6SDY30_2020-11-05_09-54-45.BMP,1,1,1,0.86,1
11577,U4HPS_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-11-20_22-59-38.BMP,1,1,0,0.55,1
11578,2RLTO_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-12-11_17-10-18.BMP,1,1,0,0.85,1
11579,J7V1G_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY29_2020-12-29_08-06-33.BMP,1,1,0,0.68,1
11580,2RLNG_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-11-11_21-32-02.BMP,1,1,1,0.82,1
11581,1P2W8_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-11-18_22-55-11.BMP,1,1,0,0.46,1
11582,2RLWG_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-12-11_14-31-43.BMP,1,1,0,0.49,1
11583,I6UXM_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-11-14_00-43-35.BMP,1,1,1,0.75,1
11584,2RLPW_WP2_CM_MEAS_FIB_{MEASURE}_P021_DX13DY14SDX6SDY31_2020-11-12_20-51-31.BMP,1,1,0,0.55,1
11585,2RLPQ_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-11-30_12-13-04.BMP,1,1,1,0.93,1
11586,2RLOY_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-11-12_00-24-15.BMP,1,1,1,0.41,1
11587,8XJFQ_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-11-12_08-18-39.BMP,1,1,0,0.77,1
11588,U4HO8_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-11-15_22-12-08.BMP,1,1,1,0.82,1
11589,2RLV2_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-12-22_05-07-10.BMP,1,1,0,0.6,1
11590,U4HN6_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-11-02_00-48-33.BMP,1,1,0,0.47,1
11591,2RLSS_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-11-23_08-25-44.BMP,1,1,1,0.59,1
11592,S51HO_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-12-01_15-50-48.BMP,1,1,0,0.4,1
11593,L5M3Q_WP2_CM_MEAS_FIB_{MEASURE}_P010_DX10DY8SDX6SDY31_2020-12-09_00-06-27.BMP,1,1,0,0.69,1
11594,J3HPM_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY29_2020-11-17_02-17-06.BMP,1,1,0,0.81,1
11595,L5M34_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY29_2020-12-28_00-39-41.BMP,1,1,0,0.59,1
11596,U4HOM_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-11-09_16-06-04.BMP,1,1,0,0.68,1
11597,1A1AC_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-11-30_13-30-00.BMP,1,1,1,0.67,1
11598,U8MSW_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-12-19_18-11-39.BMP,1,1,0,0.64,1
11599,U4HSQ_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-12-03_04-39-52.BMP,1,1,0,0.5,1
11600,U4HMQ_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-11-17_13-45-34.BMP,1,1,0,0.61,1
11601,I6UYU_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-12-01_00-57-43.BMP,1,1,0,0.74,1
11602,U4HSW_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-11-29_13-42-15.BMP,1,1,1,0.61,1
11603,6GJ4K_WP2_CM_MEAS_FIB_{MEASURE}_P009_DX4DY8SDX6SDY31_2020-11-18_22-45-44.BMP,1,1,0,0.48,1
11604,I6UYQ_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-11-14_00-23-58.BMP,1,1,0,0.83,1
11605,U8KP8_WP2_CM_MEAS_FIB_{MEASURE}_P015_DX9DY10SDX6SDY31_2020-11-24_14-14-54.BMP,1,1,0,0.47,1
11606,J7V4S_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY29_2020-12-30_19-15-23.BMP,1,1,1,0.92,1
11607,I6V56_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-12-29_04-08-00.BMP,1,1,0,0.83,1
11608,U8MM2_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-12-09_21-02-10.BMP,1,1,0,0.5,1
11609,U4HSK_WP2_CM_MEAS_FIB_{MEASURE}_P014_DX9DY10SDX6SDY31_2020-11-23_13-26-21.BMP,1,1,0,0.71,1
11610,I6V60_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY30_2020-11-14_05-30-50.BMP,1,1,0,0.55,1
11611,I6V3W_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-11-06_06-41-17.BMP,1,1,0,0.47,1
11612,2RLOS_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-11-11_20-24-38.BMP,1,1,0,0.51,1
11613,U8MDY_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-12-01_21-49-34.BMP,1,1,1,0.43,1
11614,I6V5E_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-12-24_10-07-57.BMP,1,1,1,0.49,1
11615,U4HSK_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-11-23_08-46-15.BMP,1,1,0,0.74,1
11616,2RLPC_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY29_2020-11-06_11-56-27.BMP,1,1,0,0.62,1
11617,U8KP8_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY29_2020-11-23_15-11-50.BMP,1,1,0,0.45,1
11618,I6UXM_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-11-14_00-43-35.BMP,1,1,1,0.8,1
11619,2RLP6_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-11-15_01-56-21.BMP,1,1,0,0.7,1
11620,I6V4I_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-11-09_05-46-39.BMP,1,1,0,0.73,1
11621,I6V60_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY30_2020-11-14_05-30-50.BMP,1,1,1,0.4,1
11622,J7VPG_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-12-28_12-52-04.BMP,1,1,0,0.54,1
11623,U4HS4_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY30_2020-11-11_21-07-34.BMP,1,1,0,0.61,1
11624,U8KXO_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-11-20_01-59-15.BMP,1,1,0,0.6,1
11625,U4HOS_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-11-08_13-08-50.BMP,1,1,1,0.59,1
11626,U4HSY_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-12-24_07-52-58.BMP,1,1,0,0.63,1
11627,I6V4K_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-12-13_04-49-54.BMP,1,1,1,0.53,1
11628,L5M3Q_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX17DY5SDX6SDY31_2020-12-09_00-06-27.BMP,1,1,0,0.92,1
11629,2RLJQ_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY30_2020-11-28_00-16-42.BMP,1,1,0,0.4,1
11630,2RLRA_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-11-15_03-45-44.BMP,1,1,0,0.88,1
11631,I6V5E_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY30_2020-12-27_20-55-02.BMP,1,1,1,0.62,1
11632,L5LNO_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-12-27_22-01-01.BMP,1,1,0,0.75,1
11633,6S3RI_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-11-18_22-57-44.BMP,1,1,0,0.76,1
11634,W4J6C_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-12-29_06-02-47.BMP,1,1,0,0.75,1
11635,1P3CU_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY29_2020-11-29_01-38-24.BMP,1,1,0,0.86,1
11636,I6V3I_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-12-16_04-58-49.BMP,1,1,1,0.6,1
11637,2RLRM_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-12-03_07-25-50.BMP,1,1,1,0.87,1
11638,I6V5S_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-11-24_23-29-10.BMP,1,1,0,0.41,1
11639,U8ML8_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-11-29_18-29-22.BMP,1,1,0,0.88,1
11640,2RLQG_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-11-28_21-19-02.BMP,1,1,0,0.47,1
11641,1A1AC_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-11-30_13-30-00.BMP,1,1,1,0.88,1
11642,S510M_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-11-03_20-15-59.BMP,1,1,0,0.9,1
11643,I6V20_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-11-19_19-55-35.BMP,1,1,1,0.66,1
11644,U4HMS_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-11-02_17-33-37.BMP,1,1,0,0.64,1
11645,2RLNW_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-11-08_16-22-04.BMP,1,1,0,0.49,1
11646,6GJ4K_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX5DY6SDX6SDY31_2020-11-18_22-45-44.BMP,1,1,0,0.73,1
11647,1A1S4_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-11-15_06-50-07.BMP,1,1,1,0.42,1
11648,I6UX6_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-11-05_08-31-17.BMP,1,1,1,0.92,1
11649,V92D6_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-12-29_18-53-25.BMP,1,1,0,0.48,1
11650,L5M3Q_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-12-08_16-33-34.BMP,1,1,0,0.71,1
11651,2RLO2_WP2_CM_MEAS_FIB_{MEASURE}_P008_DX7DY7SDX6SDY31_2020-11-01_04-03-37.BMP,1,1,0,0.63,1
11652,W406W_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY28_2020-12-01_08-41-51.BMP,1,1,0,0.83,1
11653,2RLY4_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX7DY3SDX6SDY31_2020-12-16_17-03-21.BMP,1,1,0,0.58,1
11654,L5LVK_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-11-04_16-39-33.BMP,1,1,0,0.93,1
11655,I6V42_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-11-10_20-06-34.BMP,1,1,0,0.69,1
11656,J7VPK_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-12-09_05-20-19.BMP,1,1,0,0.72,1
11657,6GJ4K_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX7DY3SDX6SDY31_2020-11-18_22-45-44.BMP,1,1,1,0.59,1
11658,2RLR0_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-11-12_05-29-58.BMP,1,1,0,0.71,1
11659,I6UC8_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-11-14_12-12-04.BMP,1,1,0,0.47,1
11660,U8MNQ_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-12-19_16-55-38.BMP,1,1,0,0.9,1
11661,U8KP8_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX13DY6SDX6SDY31_2020-11-24_14-14-54.BMP,1,1,1,0.53,1
11662,2RLMW_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-11-08_16-24-28.BMP,1,1,1,0.59,1
11663,8XJGY_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-11-04_17-58-59.BMP,1,1,0,0.52,1
11664,2RLPC_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY30_2020-11-06_08-04-08.BMP,1,1,0,0.81,1
11665,U4HPM_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY30_2020-11-20_21-49-56.BMP,1,1,1,0.46,1
11666,L5M34_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-12-27_23-18-51.BMP,1,1,0,0.6,1
11667,2RLO2_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-11-01_01-57-10.BMP,1,1,0,0.56,1
11668,3AJ8Q_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY28_2020-11-09_21-10-14.BMP,1,1,1,0.51,1
11669,U4HO0_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-11-09_22-43-40.BMP,1,1,1,0.93,1
11670,S513U_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-12-29_14-16-16.BMP,1,1,0,0.48,1
11671,U4HTE_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY30_2020-11-29_04-48-52.BMP,1,1,0,0.68,1
11672,1A1D0_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY29_2020-12-11_06-54-49.BMP,1,1,0,0.7,1
11673,J7V6Y_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-12-09_14-55-01.BMP,1,1,0,0.58,1
11674,U4HPQ_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY30_2020-11-23_19-17-24.BMP,1,1,1,0.94,1
11675,I6V2E_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-12-12_12-26-47.BMP,1,1,0,0.56,1
11676,I6V2C_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-11-12_10-07-33.BMP,1,1,0,0.61,1
11677,U4HPC_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-11-14_15-14-26.BMP,1,1,0,0.43,1
11678,U8KP8_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX7DY3SDX6SDY31_2020-11-24_14-14-54.BMP,1,1,1,0.92,1
11679,2RLPW_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-11-12_17-37-56.BMP,1,1,0,0.49,1
11680,U8LZ2_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-12-28_23-56-52.BMP,1,1,0,0.6,1
11681,U4HQC_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-11-21_00-18-25.BMP,1,1,0,0.57,1
11682,S51HQ_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-12-01_05-42-54.BMP,1,1,1,0.46,1
11683,2RLO4_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-11-10_17-41-06.BMP,1,1,0,0.72,1
11684,V92D6_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY29_2020-12-29_21-03-07.BMP,1,1,0,0.92,1
11685,S513U_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY29_2020-12-29_17-41-03.BMP,1,1,0,0.83,1
11686,W405I_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-12-27_07-00-53.BMP,1,1,1,0.84,1
11687,S51H0_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-11-29_01-20-47.BMP,1,1,0,0.57,1
11688,J7V0I_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-12-15_16-36-19.BMP,1,1,1,0.93,1
11689,8XJBO_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-11-04_03-57-36.BMP,1,1,0,0.61,1
11690,6GJSQ_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY29_2020-12-20_02-23-52.BMP,1,1,0,0.67,1
11691,J7VPG_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-12-28_12-52-04.BMP,1,1,0,0.68,1
11692,2RLO8_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-11-23_14-13-52.BMP,1,1,0,0.46,1
11693,S51HQ_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-12-01_05-42-54.BMP,1,1,1,0.5,1
