,file name,label,vanti,train \ test,score
923,3AJJI_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY29_2020-12-04_04-38-32.BMP,0,0,0,0.82
924,3AJJI_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-12-03_23-10-28.BMP,0,0,1,0.50
925,3AJJI_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY29_2020-12-04_04-38-32.BMP,0,0,1,0.48
926,3AJJI_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-12-03_23-10-28.BMP,0,0,1,0.77
927,3AJK0_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-12-12_00-17-00.BMP,0,0,0,0.88
928,3AJK0_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-12-12_00-17-00.BMP,0,0,0,0.46
929,3AJK0_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-12-12_00-17-00.BMP,0,0,1,0.77
930,3AJK0_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-12-12_00-17-00.BMP,0,0,0,0.83
931,3AJK0_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-12-12_00-17-00.BMP,0,0,0,0.80
932,3AJK0_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-12-12_00-17-00.BMP,0,0,1,0.81
933,3AJK8_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-12-30_13-28-33.BMP,0,0,1,0.65
934,3AJK8_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-12-30_13-28-33.BMP,0,0,0,0.59
935,3AJK8_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-12-30_13-28-33.BMP,0,0,0,0.50
936,3AJK8_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-12-30_13-28-33.BMP,0,0,0,0.88
937,3AJK8_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-12-30_13-28-33.BMP,0,0,1,0.83
938,3AJK8_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-12-30_13-28-33.BMP,0,0,0,0.90
939,3AJKK_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-11-24_04-37-06.BMP,0,0,0,0.73
940,3AJKK_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-11-24_04-37-06.BMP,0,0,0,0.52
941,3AJKK_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-11-24_04-37-06.BMP,0,0,0,0.53
942,3AJKK_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-11-24_04-37-06.BMP,0,0,1,0.75
943,3AJKK_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-11-24_04-37-06.BMP,0,0,0,0.69
944,3AJKK_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-11-24_04-37-06.BMP,0,0,0,0.57
945,3AJKY_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-11-28_23-27-10.BMP,0,0,0,0.88
946,3AJKY_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-11-28_23-27-10.BMP,0,0,1,0.50
947,3AJKY_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-11-28_23-27-10.BMP,0,0,1,0.67
948,3AJKY_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-11-28_23-27-10.BMP,0,0,1,0.63
949,3AJKY_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-11-28_23-27-10.BMP,0,0,0,0.74
950,3AJKY_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-11-28_23-27-10.BMP,0,0,0,0.52
951,3AJL6_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-12-20_05-14-06.BMP,0,0,1,0.52
952,3AJL6_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-12-20_05-14-06.BMP,0,0,0,0.75
953,3AJL6_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-12-20_05-14-06.BMP,0,0,0,0.70
954,3AJL6_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-12-20_05-14-06.BMP,0,0,0,0.86
955,3AJL6_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-12-20_05-14-06.BMP,0,0,0,0.54
956,3AJL6_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-12-20_05-14-06.BMP,0,0,1,0.85
957,3AJLM_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-12-01_12-00-36.BMP,0,0,1,0.56
958,3AJLM_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-12-01_12-00-36.BMP,0,0,1,0.67
959,3AJLM_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-12-01_12-00-36.BMP,0,0,0,0.57
960,3AJLM_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-12-01_12-00-36.BMP,0,0,0,0.90
961,3AJLM_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-12-01_12-00-36.BMP,0,0,0,0.70
962,3AJLW_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-12-12_09-37-23.BMP,0,0,1,0.68
963,3AJLW_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-12-12_09-37-23.BMP,0,0,1,0.75
964,3AJLW_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-12-12_09-37-23.BMP,0,0,0,0.70
965,3AJLW_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-12-12_09-37-23.BMP,0,0,0,0.77
966,3AJLW_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-12-12_09-37-23.BMP,0,0,0,0.86
967,3AJLW_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-12-12_09-37-23.BMP,0,0,0,0.92
968,3AJM4_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-12-06_08-40-46.BMP,0,0,0,0.74
969,3AJM4_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-12-06_08-40-46.BMP,0,0,0,0.74
970,3AJM4_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-12-06_08-40-46.BMP,0,0,1,0.87
971,3AJM4_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-12-06_08-40-46.BMP,0,0,1,0.45
972,3AJM4_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-12-06_08-40-46.BMP,0,0,0,0.74
973,3AJM4_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-12-06_08-40-46.BMP,0,0,0,0.79
974,3AJMG_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-12-16_19-23-02.BMP,0,0,0,0.68
975,3AJMG_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-12-16_19-23-02.BMP,0,0,0,0.63
976,3AJMG_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-12-16_19-23-02.BMP,0,0,0,0.40
977,3AJMG_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-12-16_19-23-02.BMP,0,0,0,0.51
978,3AJMG_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-12-16_19-23-02.BMP,0,0,1,0.86
979,3AJMG_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-12-16_19-23-02.BMP,0,0,0,0.56
980,3AJO0_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-12-24_12-56-52.BMP,0,0,1,0.58
981,3AJO0_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-12-24_12-56-52.BMP,0,0,1,0.66
982,3AJO0_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-12-24_12-56-52.BMP,0,0,0,0.79
983,3AJO0_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-12-24_12-56-52.BMP,0,0,0,0.65
984,3AJO0_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-12-24_12-56-52.BMP,0,0,0,0.61
985,3AJO8_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-12-22_08-46-49.BMP,0,0,0,0.58
986,3AJO8_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-12-22_08-46-49.BMP,0,0,1,0.69
987,3AJO8_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-12-22_08-46-49.BMP,0,0,0,0.44
988,3AJO8_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-12-22_08-46-49.BMP,0,0,0,0.91
989,3AJOE_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-12-14_04-56-21.BMP,0,0,0,0.72
990,3AJOE_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-12-14_04-56-21.BMP,0,0,0,0.43
991,3AJOE_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-12-14_04-56-21.BMP,0,0,1,0.87
992,3AJOE_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-12-14_04-56-21.BMP,0,0,0,0.64
993,3AJOE_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-12-14_04-56-21.BMP,0,0,0,0.58
994,3AJOE_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-12-14_04-56-21.BMP,0,0,1,0.73
995,3AJOI_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-12-12_01-21-30.BMP,0,0,0,0.52
996,3AJOI_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-12-12_01-21-30.BMP,0,0,0,0.59
997,3AJOI_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-12-12_01-21-30.BMP,0,0,1,0.54
998,3AJOI_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-12-12_01-21-30.BMP,0,0,0,0.55
999,3AJOI_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-12-12_01-21-30.BMP,0,0,0,0.75
1000,3AJOI_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-12-12_01-21-30.BMP,0,0,1,0.64
1001,3AJOK_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-12-24_12-24-01.BMP,0,0,0,0.82
1002,3AJOK_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-12-24_12-24-01.BMP,0,0,0,0.48
1003,3AJOK_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-12-24_12-24-01.BMP,0,0,0,0.79
1004,3AJOK_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-12-24_12-24-01.BMP,0,0,0,0.57
1005,3AJOK_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-12-24_12-24-01.BMP,0,0,1,0.51
1006,3AJOK_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-12-24_12-24-01.BMP,0,0,1,0.58
1007,3AJPC_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY29_2020-12-06_04-38-09.BMP,0,0,0,0.64
1008,3AJPC_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-12-05_19-53-04.BMP,0,0,0,0.59
1009,3AJPC_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY29_2020-12-06_04-38-09.BMP,0,0,0,0.44
1010,3AJPC_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-12-05_19-53-04.BMP,0,0,0,0.59
1011,3AJPC_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-12-05_19-53-04.BMP,0,0,0,0.80
1012,3AJPC_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY29_2020-12-06_04-38-09.BMP,0,0,0,0.60
1013,3AJPC_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-12-05_19-53-04.BMP,0,0,1,0.54
1014,3AJPC_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY29_2020-12-06_04-38-09.BMP,0,0,0,0.76
1015,3AJPC_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-12-05_19-53-04.BMP,0,0,0,0.56
1016,3AJPC_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY29_2020-12-06_04-38-09.BMP,0,0,0,0.41
1017,3AJPC_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-12-05_19-53-04.BMP,0,0,0,0.68
1018,3AJPE_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-12-13_15-26-58.BMP,0,0,0,0.66
1019,3AJPE_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-12-13_15-26-58.BMP,0,0,0,0.51
1020,3AJPE_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-12-13_15-26-58.BMP,0,0,1,0.64
1021,3AJPE_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-12-13_15-26-58.BMP,0,0,1,0.79
1022,3AJPE_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-12-13_15-26-58.BMP,0,0,1,0.43
1023,3AJPE_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-12-13_15-26-58.BMP,0,0,0,0.94
1024,3AJPM_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-12-16_17-54-21.BMP,0,0,1,0.44
1025,3AJPM_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-12-16_17-54-21.BMP,0,0,0,0.87
1026,3AJPM_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-12-16_17-54-21.BMP,0,0,0,0.74
1027,3AJPM_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-12-16_17-54-21.BMP,0,0,0,0.42
1028,3AJPM_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-12-16_17-54-21.BMP,0,0,1,0.54
1029,3AJPM_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-12-16_17-54-21.BMP,0,0,1,0.69
1030,3AJQG_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-12-09_20-37-35.BMP,0,0,0,0.70
1031,3AJQG_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-12-09_20-37-35.BMP,0,0,1,0.65
1032,3AJQG_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-12-09_20-37-35.BMP,0,0,1,0.45
1033,3AJQG_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-12-09_20-37-35.BMP,0,0,0,0.62
1034,3AJQG_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-12-09_20-37-35.BMP,0,0,1,0.87
1035,3AJQG_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-12-09_20-37-35.BMP,0,0,0,0.90
1036,3AJQK_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-12-13_12-53-18.BMP,0,0,0,0.49
1037,3AJQK_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-12-13_12-53-18.BMP,0,0,0,0.46
1038,3AJQK_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-12-13_12-53-18.BMP,0,0,1,0.82
1039,3AJQK_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-12-13_12-53-18.BMP,0,0,0,0.91
1040,3AJQK_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-12-13_12-53-18.BMP,0,0,0,0.58
1041,3AJQK_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-12-13_12-53-18.BMP,0,0,0,0.69
1042,3AJRS_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-12-10_02-58-14.BMP,0,0,0,0.45
1043,3AJRS_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-12-10_02-58-14.BMP,0,0,0,0.85
1044,3AJRS_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-12-10_02-58-14.BMP,0,0,0,0.46
1045,3AJRS_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-12-10_02-58-14.BMP,0,0,0,0.44
1046,3AJRS_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-12-10_02-58-14.BMP,0,0,0,0.71
1047,3AJRS_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-12-10_02-58-14.BMP,0,0,0,0.45
1048,3AJRW_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-12-08_09-01-41.BMP,0,0,0,0.78
1049,3AJRW_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-12-08_09-01-41.BMP,0,0,0,0.84
1050,3AJRW_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-12-08_09-01-41.BMP,0,0,0,0.63
1051,3AJRW_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-12-08_09-01-41.BMP,0,0,0,0.42
1052,3AJRW_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-12-08_09-01-41.BMP,0,0,0,0.83
1053,3AJRW_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-12-08_09-01-41.BMP,0,0,1,0.66
1054,3AJS0_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY29_2020-12-13_08-21-27.BMP,0,0,0,0.40
1055,3AJS0_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-12-13_07-01-57.BMP,0,0,1,0.93
1056,3AJS0_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY29_2020-12-13_08-21-27.BMP,0,0,0,0.68
1057,3AJS0_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-12-13_07-01-57.BMP,0,0,0,0.71
1058,3AJS0_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY29_2020-12-13_08-21-27.BMP,0,0,0,0.42
1059,3AJS0_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-12-13_07-01-57.BMP,0,0,0,0.41
1060,3AJS0_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY29_2020-12-13_08-21-27.BMP,0,0,0,0.87
1061,3AJS0_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-12-13_07-01-57.BMP,0,0,1,0.46
1062,3AJS0_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY29_2020-12-13_08-21-27.BMP,0,0,0,0.74
1063,3AJS0_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-12-13_07-01-57.BMP,0,0,1,0.88
1064,3AJS0_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY29_2020-12-13_08-21-27.BMP,0,0,0,0.56
1065,3AJS0_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-12-13_07-01-57.BMP,0,0,0,0.92
1066,3AJS8_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-12-13_15-04-03.BMP,0,0,1,0.79
1067,3AJS8_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-12-13_15-04-03.BMP,0,0,0,0.70
1068,3AJS8_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-12-13_15-04-03.BMP,0,0,1,0.76
1069,3AJS8_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-12-13_15-04-03.BMP,0,0,1,0.59
1070,3AJS8_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-12-13_15-04-03.BMP,0,0,0,0.42
1071,3AJS8_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-12-13_15-04-03.BMP,0,0,1,0.42
1072,3JNQK_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-11-16_12-13-19.BMP,0,0,0,0.61
1073,3JNQK_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-11-16_12-13-19.BMP,0,0,0,0.73
1074,3JNQK_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-11-16_12-13-19.BMP,0,0,0,0.91
1075,3JNQK_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-11-16_12-13-19.BMP,0,0,1,0.89
1076,3JNQK_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-11-16_12-13-19.BMP,0,0,0,0.82
1077,3JNQK_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-11-16_12-13-19.BMP,0,0,1,0.82
1078,3JO6O_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-11-04_00-26-54.BMP,0,0,0,0.81
1079,3JO6O_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-11-04_00-26-54.BMP,0,0,1,0.60
1080,3JO6O_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-11-04_00-26-54.BMP,0,0,0,0.77
1081,3JO6O_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-11-04_00-26-54.BMP,0,0,0,0.73
1082,3JO6O_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-11-04_00-26-54.BMP,0,0,0,0.63
1083,3JO6O_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-11-04_00-26-54.BMP,0,0,0,0.56
1084,3JO9W_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-12-01_01-24-15.BMP,0,0,0,0.42
1085,3JO9W_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-12-01_01-24-15.BMP,0,0,0,0.71
1086,3JO9W_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-12-01_01-24-15.BMP,0,0,0,0.72
1087,3JO9W_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-12-01_01-24-15.BMP,0,0,0,0.77
1088,3JO9W_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-12-01_01-24-15.BMP,0,0,0,0.40
1089,3JO9W_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-12-01_01-24-15.BMP,0,0,0,0.54
1090,3JOB4_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-11-04_19-47-17.BMP,0,0,1,0.64
1091,3JOB4_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-11-04_19-47-17.BMP,0,0,0,0.57
1092,3JOB4_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-11-04_19-47-17.BMP,0,0,0,0.70
1093,3JOB4_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-11-04_19-47-17.BMP,0,0,0,0.83
1094,3JOB4_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-11-04_19-47-17.BMP,0,0,0,0.94
1095,3JOB4_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-11-04_19-47-17.BMP,0,0,1,0.60
1096,3JOH6_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-11-23_03-46-10.BMP,0,0,0,0.88
1097,3JOH6_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-11-23_03-46-10.BMP,0,0,0,0.93
1098,3JOH6_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-11-23_03-46-10.BMP,0,0,0,0.64
1099,3JOH6_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-11-23_03-46-10.BMP,0,0,0,0.72
1100,3JOH6_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-11-23_03-46-10.BMP,0,0,0,0.45
1101,3JOH6_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-11-23_03-46-10.BMP,0,0,0,0.47
1102,3JOKY_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-12-19_21-19-16.BMP,0,0,1,0.44
