,file name,label,vanti,train \ test,score,vanti with context data
1468,2RLAK_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-11-01_20-13-20.BMP,0,0,0,0.78,0
1469,2RLAK_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-11-01_20-13-20.BMP,0,0,0,0.64,0
1470,2RLAK_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-11-01_20-13-20.BMP,0,0,0,0.92,0
1471,2RLAK_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-11-01_20-13-20.BMP,0,0,0,0.6,0
1472,2RLBA_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-11-22_04-16-30.BMP,0,0,0,0.7,0
1473,2RLBA_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-11-22_04-16-30.BMP,0,0,0,0.94,0
1474,2RLBA_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-11-22_04-16-30.BMP,0,0,1,0.55,0
1475,2RLBA_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-11-22_04-16-30.BMP,0,0,0,0.71,0
1476,2RLBA_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-11-22_04-16-30.BMP,0,0,0,0.58,0
1477,2RLBA_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-11-22_04-16-30.BMP,0,0,1,0.74,0
1478,2RLJQ_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-11-28_00-16-42.BMP,0,0,0,0.45,0
1479,2RLJQ_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-11-27_13-42-59.BMP,0,0,0,0.82,0
1480,2RLJQ_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY30_2020-11-28_00-16-42.BMP,0,0,0,0.87,0
1481,2RLJQ_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-11-27_13-42-59.BMP,0,0,1,0.67,0
1482,2RLJQ_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY30_2020-11-28_00-16-42.BMP,0,0,0,0.73,0
1483,2RLJQ_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-11-27_13-42-59.BMP,0,0,1,0.66,0
1484,2RLJQ_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-11-27_13-42-59.BMP,0,0,1,0.68,0
1485,2RLJQ_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY30_2020-11-28_00-16-42.BMP,0,0,0,0.71,0
1486,2RLJQ_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-11-27_13-42-59.BMP,0,0,0,0.79,0
1487,2RLKS_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-11-12_00-21-00.BMP,0,0,0,0.73,0
1488,2RLKS_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-11-12_00-21-00.BMP,0,0,0,0.44,0
1489,2RLKS_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-11-12_00-21-00.BMP,0,0,0,0.74,0
1490,2RLKS_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-11-12_00-21-00.BMP,0,0,1,0.47,0
1491,2RLKS_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-11-12_00-21-00.BMP,0,0,0,0.53,0
1492,2RLKU_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-11-19_12-52-03.BMP,0,0,0,0.72,0
1493,2RLKU_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-11-19_12-52-03.BMP,0,0,1,0.9,0
1494,2RLKU_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-11-19_12-52-03.BMP,0,0,1,0.78,0
1495,2RLKU_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-11-19_12-52-03.BMP,0,0,0,0.9,0
1496,2RLKU_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-11-19_12-52-03.BMP,0,0,0,0.4,0
1497,2RLKU_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-11-19_12-52-03.BMP,0,0,0,0.45,0
1498,2RLKY_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-11-03_03-35-30.BMP,0,0,0,0.4,0
1499,2RLKY_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-11-03_03-35-30.BMP,0,0,1,0.93,0
1500,2RLKY_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-11-03_03-35-30.BMP,0,0,0,0.68,0
1501,2RLKY_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-11-03_03-35-30.BMP,0,0,1,0.49,0
1502,2RLKY_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-11-03_03-35-30.BMP,0,0,0,0.61,0
1503,2RLLY_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-11-23_03-41-27.BMP,0,0,0,0.68,0
1504,2RLLY_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-11-23_03-41-27.BMP,0,0,0,0.42,0
1505,2RLLY_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-11-23_03-41-27.BMP,0,0,1,0.83,0
1506,2RLLY_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-11-23_03-41-27.BMP,0,0,1,0.8,0
1507,2RLLY_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-11-23_03-41-27.BMP,0,0,0,0.49,0
1508,2RLLY_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-11-23_03-41-27.BMP,0,0,1,0.59,0
1509,2RLM0_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-11-03_10-29-27.BMP,0,0,1,0.75,0
1510,2RLM0_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-11-03_10-29-27.BMP,0,0,0,0.8,0
1511,2RLM0_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-11-03_10-29-27.BMP,0,0,1,0.77,0
1512,2RLM0_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-11-03_10-29-27.BMP,0,0,1,0.61,0
1513,2RLM0_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-11-03_10-29-27.BMP,0,0,0,0.86,0
1514,2RLMW_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-11-08_16-24-28.BMP,0,0,0,0.72,0
1515,2RLMW_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-11-08_16-24-28.BMP,0,0,0,0.92,0
1516,2RLMW_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-11-08_16-24-28.BMP,0,0,0,0.55,0
1517,2RLMW_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-11-08_16-24-28.BMP,0,0,1,0.89,0
1518,2RLN8_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-11-01_08-45-49.BMP,0,0,0,0.45,0
1519,2RLN8_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-11-01_08-45-49.BMP,0,0,0,0.55,0
1520,2RLN8_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-11-01_08-45-49.BMP,0,0,0,0.88,0
1521,2RLN8_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-11-01_08-45-49.BMP,0,0,0,0.72,0
1522,2RLNG_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-11-11_21-32-02.BMP,0,0,0,0.89,0
1523,2RLNG_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-11-11_21-32-02.BMP,0,0,0,0.65,0
1524,2RLNG_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-11-11_21-32-02.BMP,0,0,0,0.72,0
1525,2RLNI_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-11-19_08-37-06.BMP,0,0,0,0.48,0
1526,2RLNI_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-11-19_08-37-06.BMP,0,0,0,0.5,0
1527,2RLNI_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-11-19_08-37-06.BMP,0,0,0,0.64,0
1528,2RLNI_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-11-19_08-37-06.BMP,0,0,0,0.55,0
1529,2RLNI_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-11-19_08-37-06.BMP,0,0,0,0.81,0
1530,2RLNI_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-11-19_08-37-06.BMP,0,0,0,0.88,0
1531,2RLNW_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-11-08_16-22-04.BMP,0,0,0,0.71,0
1532,2RLNW_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-11-08_16-22-04.BMP,0,0,1,0.48,0
1533,2RLNW_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-11-08_16-22-04.BMP,0,0,0,0.62,0
1534,2RLNW_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-11-08_16-22-04.BMP,0,0,0,0.78,0
1535,2RLNY_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-11-06_14-04-34.BMP,0,0,0,0.69,0
1536,2RLNY_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-11-06_14-04-34.BMP,0,0,0,0.46,0
1537,2RLNY_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-11-06_14-04-34.BMP,0,0,0,0.65,0
1538,2RLNY_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-11-06_14-04-34.BMP,0,0,0,0.44,0
1539,2RLNY_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-11-06_14-04-34.BMP,0,0,0,0.72,0
1540,2RLO0_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-11-02_01-17-54.BMP,0,0,1,0.91,0
1541,2RLO0_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-11-02_01-17-54.BMP,0,0,0,0.72,0
1542,2RLO0_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-11-02_01-17-54.BMP,0,0,0,0.4,0
1543,2RLO2_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-11-01_01-57-10.BMP,0,0,0,0.75,0
1544,2RLO2_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX12DY5SDX6SDY31_2020-11-01_04-03-37.BMP,0,0,1,0.4,0
1545,2RLO2_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-11-01_01-57-10.BMP,0,0,0,0.77,0
1546,2RLO2_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-11-01_01-57-10.BMP,0,0,1,0.62,0
1547,2RLO2_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX17DY5SDX6SDY31_2020-11-01_04-03-37.BMP,0,0,0,0.63,0
1548,2RLO2_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX5DY6SDX6SDY31_2020-11-01_04-03-37.BMP,0,0,0,0.41,0
1549,2RLO2_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-11-01_01-57-10.BMP,0,0,0,0.54,0
1550,2RLO2_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX13DY6SDX6SDY31_2020-11-01_04-03-37.BMP,0,0,0,0.65,0
1551,2RLO2_WP2_CM_MEAS_FIB_{MEASURE}_P009_DX4DY8SDX6SDY31_2020-11-01_04-03-37.BMP,0,0,0,0.7,0
1552,2RLO2_WP2_CM_MEAS_FIB_{MEASURE}_P010_DX10DY8SDX6SDY31_2020-11-01_04-03-37.BMP,0,0,1,0.64,0
1553,2RLO2_WP2_CM_MEAS_FIB_{MEASURE}_P011_DX16DY8SDX6SDY31_2020-11-01_04-03-37.BMP,0,0,0,0.56,0
1554,2RLO2_WP2_CM_MEAS_FIB_{MEASURE}_P012_DX5DY9SDX6SDY31_2020-11-01_04-03-37.BMP,0,0,0,0.94,0
1555,2RLO2_WP2_CM_MEAS_FIB_{MEASURE}_P013_DX12DY9SDX6SDY31_2020-11-01_04-03-37.BMP,0,0,1,0.72,0
1556,2RLO2_WP2_CM_MEAS_FIB_{MEASURE}_P014_DX17DY9SDX6SDY31_2020-11-01_04-03-37.BMP,0,0,1,0.75,0
1557,2RLO2_WP2_CM_MEAS_FIB_{MEASURE}_P015_DX9DY10SDX6SDY31_2020-11-01_04-03-37.BMP,0,0,0,0.59,0
1558,2RLO2_WP2_CM_MEAS_FIB_{MEASURE}_P016_DX13DY10SDX6SDY31_2020-11-01_04-03-37.BMP,0,0,0,0.88,0
1559,2RLO2_WP2_CM_MEAS_FIB_{MEASURE}_P017_DX7DY11SDX6SDY31_2020-11-01_04-03-37.BMP,0,0,0,0.4,0
1560,2RLO2_WP2_CM_MEAS_FIB_{MEASURE}_P018_DX4DY12SDX6SDY31_2020-11-01_04-03-37.BMP,0,0,0,0.49,0
1561,2RLO2_WP2_CM_MEAS_FIB_{MEASURE}_P019_DX10DY12SDX6SDY31_2020-11-01_04-03-37.BMP,0,0,1,0.75,0
1562,2RLO2_WP2_CM_MEAS_FIB_{MEASURE}_P020_DX16DY12SDX6SDY31_2020-11-01_04-03-37.BMP,0,0,1,0.55,0
1563,2RLO2_WP2_CM_MEAS_FIB_{MEASURE}_P021_DX13DY14SDX6SDY31_2020-11-01_04-03-37.BMP,0,0,1,0.86,0
1564,2RLO4_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-11-10_17-41-06.BMP,0,0,0,0.75,0
1565,2RLO4_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-11-10_17-41-06.BMP,0,0,1,0.65,0
1566,2RLO4_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-11-10_17-41-06.BMP,0,0,0,0.76,0
1567,2RLO6_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-11-23_11-22-47.BMP,0,0,0,0.74,0
1568,2RLO6_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-11-23_11-22-47.BMP,0,0,0,0.4,0
1569,2RLO6_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-11-23_11-22-47.BMP,0,0,1,0.83,0
1570,2RLO6_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-11-23_11-22-47.BMP,0,0,0,0.58,0
1571,2RLO6_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-11-23_11-22-47.BMP,0,0,1,0.69,0
1572,2RLO6_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-11-23_11-22-47.BMP,0,0,0,0.43,0
1573,2RLO8_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-11-23_14-13-52.BMP,0,0,1,0.59,0
1574,2RLO8_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-11-23_14-13-52.BMP,0,0,0,0.94,0
1575,2RLO8_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-11-23_14-13-52.BMP,0,0,0,0.42,0
1576,2RLOA_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-12-21_05-12-29.BMP,0,0,0,0.44,0
1577,2RLOA_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-12-21_05-12-29.BMP,0,0,0,0.52,0
1578,2RLOA_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-12-21_05-12-29.BMP,0,0,1,0.47,0
1579,2RLOA_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-12-21_05-12-29.BMP,0,0,0,0.7,0
1580,2RLOA_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-12-21_05-12-29.BMP,0,0,1,0.45,0
1581,2RLOA_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-12-21_05-12-29.BMP,0,0,0,0.88,0
1582,2RLOE_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-11-01_08-34-20.BMP,0,0,1,0.78,0
1583,2RLOE_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-11-01_08-34-20.BMP,0,0,0,0.76,0
1584,2RLOE_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-11-01_08-34-20.BMP,0,0,0,0.86,0
1585,2RLOE_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-11-01_08-34-20.BMP,0,0,0,0.51,0
1586,2RLOE_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-11-01_08-34-20.BMP,0,0,0,0.41,0
1587,2RLOG_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-11-08_19-48-33.BMP,0,0,1,0.49,0
1588,2RLOG_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-11-08_19-48-33.BMP,0,0,0,0.49,0
1589,2RLOG_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-11-08_19-48-33.BMP,0,0,0,0.92,0
1590,2RLOG_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-11-08_19-48-33.BMP,0,0,0,0.51,0
1591,2RLOK_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-11-02_00-46-21.BMP,0,0,0,0.82,0
1592,2RLOK_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-11-02_00-46-21.BMP,0,0,1,0.55,0
1593,2RLOK_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-11-02_00-46-21.BMP,0,0,0,0.69,0
1594,2RLOK_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-11-02_00-46-21.BMP,0,0,0,0.59,0
1595,2RLOK_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-11-02_00-46-21.BMP,0,0,0,0.59,0
1596,2RLOM_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-11-09_17-54-12.BMP,0,0,1,0.64,0
1597,2RLOM_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-11-09_17-54-12.BMP,0,0,0,0.53,0
1598,2RLOM_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-11-09_17-54-12.BMP,0,0,1,0.51,0
1599,2RLOM_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-11-09_17-54-12.BMP,0,0,0,0.46,0
1600,2RLOM_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-11-09_17-54-12.BMP,0,0,0,0.83,0
1601,2RLOM_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-11-09_17-54-12.BMP,0,0,1,0.5,0
1602,2RLOQ_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-11-08_20-02-10.BMP,0,0,0,0.54,0
1603,2RLOQ_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-11-08_20-02-10.BMP,0,0,0,0.92,0
1604,2RLOQ_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-11-08_20-02-10.BMP,0,0,0,0.6,0
1605,2RLOQ_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-11-08_20-02-10.BMP,0,0,1,0.82,0
1606,2RLOQ_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-11-08_20-02-10.BMP,0,0,0,0.6,0
1607,2RLOS_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-11-11_20-24-38.BMP,0,0,0,0.87,0
1608,2RLOS_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-11-11_20-24-38.BMP,0,0,0,0.71,0
1609,2RLOS_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-11-11_20-24-38.BMP,0,0,0,0.47,0
1610,2RLOS_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-11-11_20-24-38.BMP,0,0,0,0.65,0
1611,2RLOS_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-11-11_20-24-38.BMP,0,0,0,0.59,0
1612,2RLOU_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-11-21_21-02-51.BMP,0,0,1,0.8,0
1613,2RLOU_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-11-21_21-02-51.BMP,0,0,0,0.49,0
1614,2RLOU_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-11-21_21-02-51.BMP,0,0,0,0.77,0
1615,2RLOU_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-11-21_21-02-51.BMP,0,0,0,0.45,0
1616,2RLOU_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-11-21_21-02-51.BMP,0,0,0,0.62,0
1617,2RLOW_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-11-01_15-53-48.BMP,0,0,0,0.42,0
1618,2RLOW_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-11-01_15-53-48.BMP,0,0,0,0.55,0
1619,2RLOW_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-11-01_15-53-48.BMP,0,0,0,0.48,0
1620,2RLOW_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-11-01_15-53-48.BMP,0,0,0,0.75,0
1621,2RLOW_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-11-01_15-53-48.BMP,0,0,1,0.94,0
1622,2RLOW_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-11-01_15-53-48.BMP,0,0,0,0.94,0
1623,2RLOY_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-11-12_00-24-15.BMP,0,0,0,0.79,0
1624,2RLOY_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-11-12_00-24-15.BMP,0,0,0,0.45,0
1625,2RLOY_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-11-12_00-24-15.BMP,0,0,0,0.59,0
1626,2RLOY_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-11-12_00-24-15.BMP,0,0,1,0.83,0
1627,2RLP0_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-11-01_19-17-32.BMP,0,0,1,0.47,0
1628,2RLP0_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-11-01_19-17-32.BMP,0,0,0,0.49,0
1629,2RLP0_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-11-01_19-17-32.BMP,0,0,1,0.7,0
1630,2RLP0_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-11-01_19-17-32.BMP,0,0,0,0.46,0
1631,2RLP0_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-11-01_19-17-32.BMP,0,0,0,0.8,0
1632,2RLP0_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-11-01_19-17-32.BMP,0,0,0,0.55,0
1633,2RLP2_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-12-28_20-19-56.BMP,0,0,1,0.42,0
1634,2RLP2_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-12-28_20-19-56.BMP,0,0,1,0.42,0
1635,2RLP2_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-12-28_20-19-56.BMP,0,0,1,0.59,0
1636,2RLP2_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-12-28_20-19-56.BMP,0,0,1,0.86,0
1637,2RLP2_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-12-28_20-19-56.BMP,0,0,0,0.88,0
1638,2RLP2_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-12-28_20-19-56.BMP,0,0,0,0.45,0
1639,2RLP6_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-11-15_01-56-21.BMP,0,0,1,0.45,0
1640,2RLP6_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-11-15_01-56-21.BMP,0,0,0,0.83,0
1641,2RLP6_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-11-15_01-56-21.BMP,0,0,1,0.85,0
