,file name,label,vanti,train \ test,score,vanti with context data
4207,I6V0G_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-11-10_14-43-59.BMP,0,1,1,0.12,1
4208,I6V0G_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-11-10_14-43-59.BMP,0,1,0,0.14,1
4209,I6V0G_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-11-10_14-43-59.BMP,0,1,0,0.17,1
4210,I6V0K_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-11-11_15-51-30.BMP,0,1,0,0.26,1
4211,I6V0K_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-11-11_15-51-30.BMP,0,1,0,0.38,1
4212,I6V0K_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-11-11_15-51-30.BMP,0,1,0,0.25,1
4213,I6V0K_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-11-11_15-51-30.BMP,0,1,0,0.45,1
4214,I6V0K_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-11-11_15-51-30.BMP,0,1,0,0.54,1
4215,I6V0K_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-11-11_15-51-30.BMP,0,1,0,0.39,1
4216,I6V0O_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-11-04_01-19-00.BMP,0,1,0,0.26,1
4217,I6V0O_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-11-04_01-19-00.BMP,0,1,0,0.13,1
4218,I6V0O_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-11-04_01-19-00.BMP,0,1,0,0.16,1
4219,I6V0O_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-11-04_01-19-00.BMP,0,1,0,0.51,1
4220,I6V0O_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-11-04_01-19-00.BMP,0,1,1,0.13,1
4221,I6V1A_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-11-10_07-42-37.BMP,0,1,1,0.31,1
4222,I6V1A_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-11-10_07-42-37.BMP,0,1,1,0.55,1
4223,I6V1C_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-11-19_20-21-16.BMP,0,1,0,0.48,1
4224,I6V1C_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-11-19_20-21-16.BMP,0,1,0,0.26,1
4225,I6V1C_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-11-19_20-21-16.BMP,0,1,0,0.42,1
4226,I6V1C_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-11-19_20-21-16.BMP,0,1,1,0.17,1
4227,I6V1C_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-11-19_20-21-16.BMP,0,1,0,0.54,1
4228,I6V1C_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-11-19_20-21-16.BMP,0,1,0,0.46,1
4229,I6V1E_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-11-10_15-57-16.BMP,0,1,0,0.58,1
4230,I6V1E_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-11-10_15-57-16.BMP,0,1,0,0.49,1
4231,I6V1E_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-11-10_15-57-16.BMP,0,1,0,0.38,1
4232,I6V1I_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-11-10_14-13-59.BMP,0,1,0,0.53,1
4233,I6V1I_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-11-10_14-13-59.BMP,0,1,1,0.37,1
4234,I6V1I_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-11-10_14-13-59.BMP,0,1,0,0.45,1
4235,I6V1I_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-11-10_14-13-59.BMP,0,1,0,0.32,1
4236,I6V1I_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-11-10_14-13-59.BMP,0,1,0,0.52,1
4237,I6V1M_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-11-30_08-20-08.BMP,0,1,0,0.53,1
4238,I6V1Q_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-11-23_04-27-42.BMP,0,1,0,0.37,1
4239,I6V1Q_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-11-23_04-27-42.BMP,0,1,1,0.37,1
4240,I6V1Q_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-11-23_04-27-42.BMP,0,1,0,0.31,1
4241,I6V1Q_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-11-23_04-27-42.BMP,0,1,0,0.34,1
4242,I6V1S_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-11-08_07-15-05.BMP,0,1,0,0.43,1
4243,I6V1S_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-11-08_07-15-05.BMP,0,1,0,0.51,1
4244,I6V1U_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-12-16_10-12-43.BMP,0,1,0,0.26,1
4245,I6V1U_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-12-16_08-38-50.BMP,0,1,0,0.28,1
4246,I6V1U_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY30_2020-12-16_10-12-43.BMP,0,1,1,0.39,1
4247,I6V2A_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-12-30_02-40-19.BMP,0,1,1,0.3,1
4248,I6V2A_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-12-30_02-40-19.BMP,0,1,1,0.36,1
4249,I6V2A_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-12-30_02-40-19.BMP,0,1,1,0.16,1
4250,I6V2A_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-12-30_02-40-19.BMP,0,1,0,0.49,1
4251,I6V2A_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-12-30_02-40-19.BMP,0,1,1,0.56,1
4252,I6V2C_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-11-12_10-07-33.BMP,0,1,1,0.31,1
4253,I6V2C_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-11-12_10-07-33.BMP,0,1,0,0.59,1
4254,I6V2C_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-11-12_10-07-33.BMP,0,1,1,0.17,1
4255,I6V2E_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-12-12_12-26-47.BMP,0,1,0,0.16,1
4256,I6V2E_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-12-12_12-26-47.BMP,0,1,0,0.24,1
4257,I6V2E_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-12-12_12-26-47.BMP,0,1,0,0.44,1
4258,I6V2E_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-12-12_12-26-47.BMP,0,1,1,0.25,1
4259,I6V2O_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-11-17_22-55-20.BMP,0,1,1,0.51,1
4260,I6V2O_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-11-17_22-55-20.BMP,0,1,1,0.37,1
4261,I6V2Q_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-12-21_01-59-20.BMP,0,1,0,0.3,1
4262,I6V2Q_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-12-21_01-59-20.BMP,0,1,0,0.48,1
4263,I6V2Q_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-12-21_01-59-20.BMP,0,1,1,0.36,1
4264,I6V2Q_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-12-21_01-59-20.BMP,0,1,0,0.42,1
4265,I6V2Q_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-12-21_01-59-20.BMP,0,1,1,0.53,1
4266,I6V2Q_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-12-21_01-59-20.BMP,0,1,0,0.39,1
4267,I6V2S_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY30_2020-12-22_03-42-40.BMP,0,1,1,0.16,1
4268,I6V2S_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-12-22_03-42-40.BMP,0,1,0,0.37,1
4269,I6V2S_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-12-22_00-53-20.BMP,0,1,0,0.39,1
4270,I6V2S_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY30_2020-12-22_03-42-40.BMP,0,1,1,0.37,1
4271,I6V2S_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY30_2020-12-22_03-42-40.BMP,0,1,0,0.25,1
4272,I6V2S_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY30_2020-12-22_03-42-40.BMP,0,1,0,0.55,1
4273,I6V2S_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY30_2020-12-22_03-42-40.BMP,0,1,0,0.39,1
4274,I6V2W_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-12-15_19-48-19.BMP,0,1,0,0.53,1
4275,I6V2W_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-12-15_19-48-19.BMP,0,1,0,0.59,1
4276,I6V2W_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-12-15_19-48-19.BMP,0,1,0,0.15,1
4277,I6V2W_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-12-15_19-48-19.BMP,0,1,0,0.21,1
4278,I6V2W_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-12-15_19-48-19.BMP,0,1,0,0.27,1
4279,I6V2W_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-12-15_19-48-19.BMP,0,1,1,0.29,1
4280,I6V2Y_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-11-24_19-32-03.BMP,0,1,0,0.12,1
4281,I6V2Y_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-11-24_19-32-03.BMP,0,1,0,0.12,1
4282,I6V2Y_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-11-24_19-32-03.BMP,0,1,0,0.28,1
4283,I6V3C_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-12-19_08-57-38.BMP,0,1,1,0.55,1
4284,I6V3C_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-12-19_08-57-38.BMP,0,1,0,0.37,1
4285,I6V3C_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-12-19_08-57-38.BMP,0,1,0,0.37,1
4286,I6V3C_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-12-19_08-57-38.BMP,0,1,1,0.48,1
4287,I6V3C_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-12-19_08-57-38.BMP,0,1,0,0.56,1
4288,I6V3E_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-12-21_00-52-14.BMP,0,1,1,0.15,1
4289,I6V3E_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-12-21_00-52-14.BMP,0,1,0,0.4,1
4290,I6V3E_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-12-21_00-52-14.BMP,0,1,0,0.59,1
4291,I6V3E_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-12-21_00-52-14.BMP,0,1,0,0.14,1
4292,I6V3E_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-12-21_00-52-14.BMP,0,1,0,0.46,1
4293,I6V3I_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-12-16_04-58-49.BMP,0,1,1,0.33,1
4294,I6V3I_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-12-16_04-58-49.BMP,0,1,0,0.19,1
4295,I6V3I_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-12-16_04-58-49.BMP,0,1,0,0.35,1
4296,I6V3I_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-12-16_04-58-49.BMP,0,1,0,0.47,1
4297,I6V3M_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-12-18_21-36-52.BMP,0,1,0,0.13,1
4298,I6V3M_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-12-18_21-36-52.BMP,0,1,0,0.56,1
4299,I6V3M_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-12-18_21-36-52.BMP,0,1,0,0.33,1
4300,I6V3M_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-12-18_21-36-52.BMP,0,1,0,0.28,1
4301,I6V3M_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-12-18_21-36-52.BMP,0,1,0,0.55,1
4302,I6V3Q_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-11-10_19-13-26.BMP,0,1,0,0.3,1
4303,I6V3Q_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-11-10_19-13-26.BMP,0,1,0,0.59,1
4304,I6V3S_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-12-13_00-56-19.BMP,0,1,0,0.36,1
4305,I6V3S_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-12-13_00-56-19.BMP,0,1,1,0.36,1
4306,I6V3S_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-12-13_00-56-19.BMP,0,1,0,0.38,1
4307,I6V3S_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-12-13_00-56-19.BMP,0,1,0,0.43,1
4308,I6V3S_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-12-13_00-56-19.BMP,0,1,0,0.29,1
4309,I6V3Y_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-12-16_05-26-02.BMP,0,1,0,0.39,1
4310,I6V3Y_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-12-16_05-26-02.BMP,0,1,0,0.39,1
4311,I6V3Y_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-12-16_05-26-02.BMP,0,1,1,0.43,1
4312,I6V3Y_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-12-16_05-26-02.BMP,0,1,0,0.28,1
4313,I6V3Y_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-12-16_05-26-02.BMP,0,1,0,0.54,1
4314,I6V04_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-11-10_03-40-44.BMP,0,1,0,0.23,1
4315,I6V04_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-11-10_03-40-44.BMP,0,1,0,0.3,1
4316,I6V04_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-11-10_03-40-44.BMP,0,1,0,0.47,1
4317,I6V04_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-11-10_03-40-44.BMP,0,1,0,0.17,1
4318,I6V4A_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-12-13_19-19-41.BMP,0,1,0,0.36,1
4319,I6V4A_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-12-13_19-19-41.BMP,0,1,1,0.57,1
4320,I6V4A_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-12-13_19-19-41.BMP,0,1,0,0.58,1
4321,I6V4A_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-12-13_19-19-41.BMP,0,1,0,0.54,1
4322,I6V4A_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-12-13_19-19-41.BMP,0,1,0,0.41,1
4323,I6V4C_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-12-22_05-10-24.BMP,0,1,0,0.42,1
4324,I6V4C_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-12-22_05-10-24.BMP,0,1,0,0.31,1
4325,I6V4C_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-12-22_05-10-24.BMP,0,1,0,0.26,1
4326,I6V4C_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-12-22_05-10-24.BMP,0,1,0,0.26,1
4327,I6V4C_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-12-22_05-10-24.BMP,0,1,1,0.33,1
4328,I6V4C_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-12-22_05-10-24.BMP,0,1,0,0.25,1
4329,I6V4E_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-12-29_03-49-11.BMP,0,1,1,0.38,1
4330,I6V4E_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-12-29_03-49-11.BMP,0,1,0,0.32,1
4331,I6V4E_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-12-29_03-49-11.BMP,0,1,0,0.35,1
4332,I6V4E_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-12-29_03-49-11.BMP,0,1,1,0.42,1
4333,I6V4E_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-12-29_03-49-11.BMP,0,1,0,0.52,1
4334,I6V4E_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-12-29_03-49-11.BMP,0,1,0,0.37,1
4335,I6V4G_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-12-18_21-44-24.BMP,0,1,0,0.34,1
4336,I6V4G_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-12-18_21-44-24.BMP,0,1,1,0.54,1
4337,I6V4G_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-12-18_21-44-24.BMP,0,1,0,0.4,1
4338,I6V4G_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-12-18_21-44-24.BMP,0,1,0,0.28,1
4339,I6V4I_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-11-09_05-46-39.BMP,0,1,1,0.52,1
4340,I6V4I_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-11-09_05-46-39.BMP,0,1,0,0.28,1
4341,I6V4K_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-12-13_04-49-54.BMP,0,1,0,0.26,1
4342,I6V4K_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-12-13_04-49-54.BMP,0,1,1,0.38,1
4343,I6V4Y_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-12-21_07-06-03.BMP,0,1,1,0.13,1
4344,I6V4Y_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-12-21_07-06-03.BMP,0,1,0,0.34,1
4345,I6V4Y_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-12-21_07-06-03.BMP,0,1,0,0.54,1
4346,I6V5A_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-12-29_05-01-39.BMP,0,1,0,0.53,1
4347,I6V5A_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-12-29_05-01-39.BMP,0,1,1,0.32,1
4348,I6V5A_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-12-29_05-01-39.BMP,0,1,0,0.6,1
4349,I6V5A_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-12-29_05-01-39.BMP,0,1,0,0.38,1
4350,I6V5A_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-12-29_05-01-39.BMP,0,1,0,0.35,1
4351,I6V5A_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-12-29_05-01-39.BMP,0,1,0,0.23,1
4352,I6V5E_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-12-27_20-55-02.BMP,0,1,0,0.19,1
4353,I6V5E_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-12-24_10-07-57.BMP,0,1,0,0.55,1
4354,I6V5E_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY30_2020-12-27_20-55-02.BMP,0,1,0,0.32,1
4355,I6V5E_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-12-24_10-07-57.BMP,0,1,0,0.12,1
4356,I6V5E_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY30_2020-12-27_20-55-02.BMP,0,1,0,0.37,1
4357,I6V5E_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-12-24_10-07-57.BMP,0,1,0,0.22,1
4358,I6V5I_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-12-21_00-51-51.BMP,0,1,1,0.27,1
4359,I6V5I_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-12-21_00-51-51.BMP,0,1,0,0.19,1
4360,I6V5I_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-12-21_00-51-51.BMP,0,1,1,0.21,1
4361,I6V5I_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-12-21_00-51-51.BMP,0,1,0,0.38,1
4362,I6V5I_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-12-21_00-51-51.BMP,0,1,0,0.44,1
4363,I6V5I_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-12-21_00-51-51.BMP,0,1,1,0.52,1
4364,I6V5M_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-12-30_19-30-38.BMP,0,1,1,0.44,1
4365,I6V5M_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-12-30_19-30-38.BMP,0,1,0,0.53,1
4366,I6V5M_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-12-30_19-30-38.BMP,0,1,0,0.39,1
4367,I6V5S_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-11-24_23-29-10.BMP,0,1,0,0.17,1
4368,I6V5S_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-11-24_23-29-10.BMP,0,1,0,0.18,1
4369,I6V5S_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-11-24_23-29-10.BMP,0,1,1,0.38,1
4370,I6V5U_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-12-30_20-54-21.BMP,0,1,0,0.41,1
4371,I6V5U_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-12-30_20-54-21.BMP,0,1,0,0.14,1
4372,I6V5U_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-12-30_20-54-21.BMP,0,1,0,0.29,1
4373,I6V5U_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-12-30_20-54-21.BMP,0,1,0,0.57,1
4374,I6V5U_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-12-30_20-54-21.BMP,0,1,0,0.18,1
4375,I6V5U_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-12-30_20-54-21.BMP,0,1,0,0.3,1
4376,I6V5Y_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-12-12_18-29-24.BMP,0,1,0,0.32,1
4377,I6V5Y_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-12-12_18-29-24.BMP,0,1,0,0.32,1
4378,I6V5Y_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-12-12_18-29-24.BMP,0,1,0,0.28,1
4379,I6V5Y_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-12-12_18-29-24.BMP,0,1,0,0.45,1
4380,I6V5Y_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-12-12_18-29-24.BMP,0,1,1,0.43,1
