,file name,label,vanti,train \ test,score,vanti with context data
1181,4P0PO_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-11-01_14-36-35.BMP,1,1,0,0.44,1
1182,Y50Y8_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-07-05_06-52-34.BMP,1,1,0,0.57,1
1183,Y50XQ_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-06-01_19-30-14.BMP,1,1,0,0.47,1
1184,G1070_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-01-26_08-00-01.BMP,1,1,1,0.49,1
1185,6U0NY_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY14_2020-09-10_01-43-00.BMP,1,1,1,0.91,1
1186,S702W_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-09-10_05-12-44.BMP,1,1,0,0.89,1
1187,1W1AS_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX7DY7SDX2SDY22_2020-10-28_18-05-00.BMP,1,1,0,0.71,1
1188,Y511G_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-09-26_21-24-48.BMP,1,1,0,0.5,1
1189,S700U_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-09-26_20-36-11.BMP,1,1,0,0.78,1
1190,N606G_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-10-15_12-33-35.BMP,1,1,0,0.7,1
1191,T10HY_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-06-10_19-18-10.BMP,1,1,0,0.76,1
1192,Y50RI_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX8DY11SDX8SDY15_2020-10-22_07-48-25.BMP,1,1,0,0.7,1
1193,Y50YU_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-06-24_20-08-13.BMP,1,1,0,0.73,1
1194,Y50YU_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-06-24_20-08-13.BMP,1,1,0,0.69,1
1195,6U0OO_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-11-19_20-38-45.BMP,1,1,0,0.84,1
1196,Y50RK_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY16_2020-11-20_23-24-55.BMP,1,1,0,0.93,1
1197,8Y0K8_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX9DY14SDX2SDY14_2020-10-23_13-24-28.BMP,1,1,1,0.41,1
1198,8Y0K8_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX7DY7SDX2SDY23_2020-10-29_10-14-27.BMP,1,1,1,0.48,1
1199,F70KQ_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY15_2020-12-19_13-12-56.BMP,1,1,0,0.86,1
1200,4P0Q2_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-11-24_12-20-28.BMP,1,1,0,0.85,1
1201,7N0MI_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-02-06_01-50-52.BMP,1,1,0,0.61,1
1202,Y512I_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX12DY6SDX8SDY17_2020-10-23_04-14-19.BMP,1,1,0,0.44,1
1203,Y512A_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-05-19_04-56-49.BMP,1,1,0,0.67,1
1204,4P0R0_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-11-18_07-32-13.BMP,1,1,0,0.62,1
1205,4P0RO_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-12-06_10-40-26.BMP,1,1,1,0.69,1
1206,S700Q_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-06-04_05-54-38.BMP,1,1,0,0.83,1
1207,N9HK6_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY16_2020-03-29_13-00-50.BMP,1,1,0,0.87,1
1208,9A0SK_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-02-21_05-11-58.BMP,1,1,1,0.82,1
1209,Y50XM_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-06-04_21-18-05.BMP,1,1,0,0.53,1
1210,W30DW_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-06-15_16-23-26.BMP,1,1,0,0.87,1
1211,Y50WY_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-06-04_05-57-27.BMP,1,1,0,0.67,1
1212,Y50RK_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX10DY9SDX7SDY14_2020-11-24_08-22-44.BMP,1,1,1,0.79,1
1213,1W1BG_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-03-01_22-03-03.BMP,1,1,0,0.47,1
1214,9A0VM_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-09-17_18-06-38.BMP,1,1,1,0.48,1
1215,Y5124_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-12-03_16-27-18.BMP,1,1,0,0.62,1
1216,T10GE_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-04-29_11-45-49.BMP,1,1,0,0.68,1
1217,1W1AS_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX8DY11SDX2SDY12_2020-10-27_20-39-06.BMP,1,1,0,0.84,1
1218,9A0V2_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-07-20_20-56-02.BMP,1,1,0,0.93,1
1219,6U0NY_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-09-10_00-53-04.BMP,1,1,0,0.86,1
1220,L4HM8_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-08-19_15-37-22.BMP,1,1,0,0.81,1
1221,1W1AS_HC_PL_MEAS_FIB_{MEASURE2}_P007_DX9DY4SDX2SDY23_2020-10-27_20-39-06.BMP,1,1,0,0.77,1
1222,7N0H0_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2019-12-30_17-47-42.BMP,1,1,1,0.93,1
1223,6U0NU_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-09-05_21-26-43.BMP,1,1,0,0.75,1
1224,L4HMY_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-10-08_17-53-21.BMP,1,1,0,0.58,1
1225,T10HC_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-04-30_02-22-54.BMP,1,1,1,0.79,1
1226,Y50XW_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY16_2020-05-30_05-28-48.BMP,1,1,1,0.72,1
1227,8Y0KQ_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-02-04_17-22-34.BMP,1,1,1,0.79,1
1228,1W1BA_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-08-16_15-29-29.BMP,1,1,1,0.79,1
1229,Y50QQ_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX10DY9SDX4SDY24_2020-11-25_11-17-09.BMP,1,1,1,0.84,1
1230,1W1AS_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX7DY7SDX2SDY23_2020-10-27_20-39-06.BMP,1,1,0,0.68,1
1231,2CICQ_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-07-24_15-21-44.BMP,1,1,0,0.83,1
1232,T10GG_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-07-29_00-03-03.BMP,1,1,0,0.46,1
1233,W30DW_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-06-15_16-23-26.BMP,1,1,1,0.9,1
1234,T10FU_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-04-16_07-48-16.BMP,1,1,0,0.49,1
1235,G106Y_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-05-26_12-35-19.BMP,1,1,1,0.67,1
1236,2CICK_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-07-01_22-55-04.BMP,1,1,0,0.69,1
1237,9A0V6_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-09-11_14-51-46.BMP,1,1,1,0.57,1
1238,7QI8U_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-11-06_17-51-10.BMP,1,1,0,0.8,1
1239,1W1AY_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-11-16_19-11-50.BMP,1,1,0,0.54,1
1240,S700K_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-05-30_06-53-48.BMP,1,1,0,0.52,1
1241,2CICS_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-08-23_17-17-42.BMP,1,1,0,0.47,1
1242,8Y0K8_HC_PL_MEAS_FIB_{MEASURE2}_P007_DX9DY4SDX2SDY24_2020-10-23_16-43-58.BMP,1,1,0,0.45,1
1243,2CICK_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-07-01_22-55-04.BMP,1,1,0,0.7,1
1244,8Y0KS_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-02-18_19-08-31.BMP,1,1,0,0.86,1
1245,W30E2_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-07-03_17-43-28.BMP,1,1,0,0.43,1
1246,N9HK6_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY15_2020-03-29_15-32-07.BMP,1,1,1,0.79,1
1247,Y510O_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-06-10_05-45-39.BMP,1,1,1,0.64,1
1248,G106Y_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-05-26_12-35-19.BMP,1,1,0,0.41,1
1249,7QI8U_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-11-06_17-51-10.BMP,1,1,1,0.81,1
1250,9A0SM_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-02-06_22-35-29.BMP,1,1,0,0.63,1
1251,W1HVA_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-09-29_05-49-17.BMP,1,1,0,0.49,1
1252,6U0NY_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-09-10_00-53-04.BMP,1,1,1,0.88,1
1253,N9HK6_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-03-29_11-13-03.BMP,1,1,1,0.89,1
1254,Y50RK_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY16_2020-11-20_23-24-55.BMP,1,1,0,0.74,1
1255,8Y0KQ_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY16_2020-02-04_19-41-16.BMP,1,1,0,0.52,1
1256,Y50RI_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX10DY9SDX7SDY14_2020-10-22_07-48-25.BMP,1,1,0,0.54,1
1257,W30E6_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-06-04_22-44-56.BMP,1,1,1,0.8,1
1258,7N0N0_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-05-07_21-54-15.BMP,1,1,0,0.48,1
1259,T10HC_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-04-30_02-22-54.BMP,1,1,0,0.86,1
1260,S7016_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-09-26_17-16-30.BMP,1,1,0,0.59,1
1261,1W1AU_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY16_2020-08-09_01-01-12.BMP,1,1,0,0.69,1
1262,9A0S8_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-04-17_10-17-06.BMP,1,1,0,0.57,1
1263,Y50X2_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-06-04_05-58-57.BMP,1,1,0,0.83,1
1264,Y5124_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY16_2020-12-05_15-02-20.BMP,1,1,1,0.79,1
1265,8Y0K8_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX10DY9SDX4SDY24_2020-10-23_16-43-58.BMP,1,1,0,0.62,1
1266,Y50PU_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX10DY9SDX7SDY15_2020-10-23_06-54-10.BMP,1,1,0,0.46,1
1267,Y50X8_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-06-14_18-55-28.BMP,1,1,1,0.77,1
1268,W30E6_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-06-04_22-44-56.BMP,1,1,0,0.66,1
1269,S700O_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-05-30_03-27-42.BMP,1,1,0,0.43,1
1270,F70KQ_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-12-19_08-54-52.BMP,1,1,0,0.93,1
1271,4P0RO_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-12-06_10-40-26.BMP,1,1,1,0.81,1
1272,Y50RI_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX9DY14SDX8SDY16_2020-10-22_10-24-07.BMP,1,1,0,0.54,1
1273,5D0I6_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2019-12-29_01-50-21.BMP,1,1,0,0.45,1
1274,F70KQ_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY15_2020-12-19_13-12-56.BMP,1,1,0,0.57,1
1275,N9HK6_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY15_2020-03-29_15-32-07.BMP,1,1,0,0.8,1
1276,Y511Y_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-12-08_06-19-21.BMP,1,1,0,0.75,1
1277,4P0PU_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-10-09_02-36-53.BMP,1,1,0,0.55,1
1278,2CICQ_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-07-24_15-21-44.BMP,1,1,0,0.83,1
1279,6U0OC_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-09-13_12-07-37.BMP,1,1,0,0.48,1
1280,9A0SM_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-02-06_22-35-29.BMP,1,1,0,0.91,1
1281,6U0OC_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-09-13_12-07-37.BMP,1,1,1,0.48,1
1282,1W1AU_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY16_2020-08-09_01-01-12.BMP,1,1,0,0.62,1
1283,4P0P2_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-09-22_05-24-10.BMP,1,1,1,0.69,1
1284,S700Q_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-06-04_05-54-38.BMP,1,1,1,0.51,1
1285,F70KQ_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY15_2020-12-19_13-12-56.BMP,1,1,0,0.84,1
1286,G1070_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-01-26_08-00-01.BMP,1,1,1,0.56,1
1287,Y50XY_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-08-06_17-28-39.BMP,1,1,0,0.45,1
1288,Y50X8_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-06-14_18-55-28.BMP,1,1,0,0.8,1
1289,7N0LK_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-02-05_23-38-46.BMP,1,1,1,0.83,1
1290,Y50RK_HC_PL_MEAS_FIB_{MEASURE2}_P007_DX7DY7SDX8SDY15_2020-11-24_08-22-44.BMP,1,1,1,0.64,1
1291,Y50XS_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-06-05_09-30-58.BMP,1,1,1,0.91,1
1292,8Y0KG_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-02-19_04-57-29.BMP,1,1,0,0.67,1
1293,1W1AS_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX4SDY24_2020-10-25_01-53-36.BMP,1,1,0,0.84,1
1294,Y50XW_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY15_2020-05-30_05-28-48.BMP,1,1,1,0.41,1
1295,Y50X4_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX6SDY17_2020-10-22_02-32-02.BMP,1,1,0,0.44,1
1296,Y50XA_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-06-30_21-11-29.BMP,1,1,0,0.67,1
1297,Y510Y_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-04-08_03-52-48.BMP,1,1,1,0.67,1
1298,W30E6_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-06-04_22-44-56.BMP,1,1,0,0.68,1
1299,6U0NY_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY14_2020-09-10_01-43-00.BMP,1,1,0,0.6,1
1300,6U0NO_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-09-24_01-39-29.BMP,1,1,1,0.55,1
1301,N606G_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-10-15_12-33-35.BMP,1,1,0,0.53,1
1302,S700K_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-05-30_06-53-48.BMP,1,1,1,0.65,1
1303,N6064_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-10-08_08-38-32.BMP,1,1,0,0.51,1
1304,N9HK8_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-04-04_14-55-38.BMP,1,1,1,0.73,1
1305,1W1B8_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-10-13_02-25-35.BMP,1,1,0,0.62,1
1306,4P0SG_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-09-15_03-04-47.BMP,1,1,1,0.65,1
1307,N9HK4_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-03-31_22-27-28.BMP,1,1,0,0.85,1
1308,Y50PU_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX9DY14SDX8SDY15_2020-10-23_06-54-10.BMP,1,1,0,0.86,1
1309,N9HK4_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-03-31_22-27-28.BMP,1,1,0,0.41,1
1310,N9HKG_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-06-05_11-17-16.BMP,1,1,0,0.78,1
1311,Y50Y8_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-07-05_06-52-34.BMP,1,1,0,0.94,1
1312,6U0NO_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-09-24_01-39-29.BMP,1,1,0,0.82,1
1313,Y510Y_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-04-08_03-52-48.BMP,1,1,0,0.73,1
1314,6U0OG_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-09-04_20-14-41.BMP,1,1,0,0.86,1
1315,7N0H0_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2019-12-30_17-47-42.BMP,1,1,0,0.62,1
1316,Y50RI_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX7DY7SDX8SDY15_2020-10-22_07-48-25.BMP,1,1,0,0.72,1
1317,Y50X8_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-06-14_18-55-28.BMP,1,1,1,0.5,1
1318,8FJ3Q_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY16_2020-02-16_04-29-39.BMP,1,1,0,0.43,1
1319,8Y0KG_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-02-19_04-57-29.BMP,1,1,1,0.52,1
1320,W30DU_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-06-01_21-07-13.BMP,1,1,1,0.89,1
1321,1W1BG_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-03-01_22-03-03.BMP,1,1,0,0.49,1
1322,2CICQ_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-07-24_15-21-44.BMP,1,1,1,0.55,1
1323,N9HK6_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-03-29_11-13-03.BMP,1,1,0,0.43,1
1324,G106U_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-05-25_07-10-30.BMP,1,1,0,0.42,1
1325,4P0RM_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY16_2020-11-01_04-09-24.BMP,1,1,0,0.59,1
1326,7N0LG_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-02-06_01-04-17.BMP,1,1,0,0.68,1
1327,Y511I_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-09-03_05-41-17.BMP,1,1,1,0.51,1
1328,N9HKI_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-07-18_15-47-21.BMP,1,1,1,0.9,1
1329,1W1AU_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY16_2020-08-09_01-01-12.BMP,1,1,0,0.81,1
1330,N9HK6_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-03-29_11-13-03.BMP,1,1,0,0.51,1
1331,N6064_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-10-08_08-38-32.BMP,1,1,1,0.89,1
1332,N606A_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-12-01_04-38-01.BMP,1,1,0,0.58,1
1333,4P0R2_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-10-21_18-49-05.BMP,1,1,0,0.7,1
1334,Y50PU_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX8DY11SDX8SDY16_2020-10-23_06-54-10.BMP,1,1,0,0.9,1
1335,S7004_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-08-07_02-41-43.BMP,1,1,1,0.64,1
1336,N9HK6_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY15_2020-03-29_15-32-07.BMP,1,1,0,0.49,1
1337,Y50X6_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-06-06_04-51-17.BMP,1,1,0,0.79,1
1338,N9HK6_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY16_2020-03-29_13-00-50.BMP,1,1,0,0.45,1
1339,F70KQ_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-12-19_08-54-52.BMP,1,1,0,0.57,1
1340,Y50SE_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-06-23_03-27-39.BMP,1,1,0,0.81,1
1341,Y50YQ_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-05-25_02-18-35.BMP,1,1,0,0.84,1
1342,Y50RW_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-05-28_20-15-16.BMP,1,1,0,0.56,1
1343,N9HKA_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-05-18_07-10-31.BMP,1,1,0,0.62,1
1344,7N0JE_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-01-27_23-15-20.BMP,1,1,1,0.64,1
1345,Y50Q2_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY15_2020-07-02_14-26-01.BMP,1,1,1,0.5,1
1346,7N0MI_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-02-06_01-50-52.BMP,1,1,0,0.79,1
1347,Y50RK_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY15_2020-11-20_23-24-55.BMP,1,1,0,0.74,1
1348,Y50YS_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-06-24_20-05-11.BMP,1,1,0,0.86,1
1349,Y511S_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-05-09_23-38-57.BMP,1,1,1,0.72,1
1350,8Y0KQ_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY16_2020-02-04_19-41-16.BMP,1,1,0,0.72,1
1351,Y511C_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX7DY7SDX8SDY15_2020-10-30_07-18-29.BMP,1,1,0,0.41,1
1352,1W1AS_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX2SDY24_2020-10-25_01-53-36.BMP,1,1,1,0.91,1
1353,N9HKG_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-06-05_11-17-16.BMP,1,1,0,0.75,1
1354,7N0LK_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY15_2020-02-06_00-49-58.BMP,1,1,1,0.73,1
1355,8Y0K8_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX9DY14SDX2SDY12_2020-10-29_10-14-27.BMP,1,1,0,0.52,1
